Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
2012-03-31,0.08188858620196915,0.16053426215699096,0.04843550055453538,0.10886719529913114,-0.8649618193496206,-0.01365322391882029,0.15260236968948226,0.15319127145170675,0.17391304347826098,0.12676056338028174,0.4733440645796796,-1.1401989586180963,-0.9990758924699137,-2.717567047350186,1.2305863656363076,0.16111748947569837,-0.1618224666142969,-0.8617021276595744,0.0,0.1104218362282876,0.0,0.0,-0.14643188137164032,-0.016949152542372947,0.04666151069863367
2012-06-30,0.17016390330256348,0.4937492484728623,0.1511171796123496,-0.015519505230713437,-4.017334319839341,-0.00282059449968719,-0.3735636971504418,-0.37350614748411093,-0.3827160493827161,-0.375,-0.4298363519888183,9.804242152384266,-1161.5120336943442,0.6503361972357116,0.91046966587864,-0.00428477257745552,-0.11246485473289591,-3.923076923076923,0.0,0.13631284916201136,0.0,0.5128205128205128,-0.08143322475570036,-0.0344827586206895,0.517241379310345
2012-09-30,0.13725443340867405,0.2830355664159059,0.14049189530681527,0.17816324899443847,-0.3626592403171378,-0.01355603922541393,-1.7239889005124205,-1.7019873123881417,-1.7,-1.7,0.401345007497232,0.018192324670846194,-0.4781200049150469,-0.6023163619843075,0.18952349545054226,-0.01588877855014892,-0.43505807814149955,-0.368421052631579,-0.3113282281489306,0.07472959685349068,0.0,-0.44067796610169485,-0.38888888888888884,-0.07142857142857151,0.0890151515151516
2012-12-31,0.0524002381699642,0.08676129011825684,0.05764288721198407,-0.05253369997815105,-0.6622818668987313,0.01877845128509903,-2.2450146636543415,-2.3196054549699925,-2.2857142857142856,-2.3142857142857145,-1.0323144474021033,-0.5605703282199961,0.06179396316463448,0.053981644289503805,0.16792798639996454,0.1429532458795828,-0.22990654205607475,-0.6666666666666666,0.8095603271983642,0.8728270814272643,0.08298755186721984,-0.6818181818181819,-0.13733075435203101,-0.09615384615384626,0.14703105590062093
2013-03-31,0.015811116108027212,0.030621847318397233,0.0015290634724560714,-0.01322650948523707,6.864377356443431,-0.00955172154416617,0.03604183981076692,0.031046454908037147,0.06666666666666665,0.021739130434782483,-31.967744845942168,1.5844335870923758,-0.9974288633480166,-2.302404431235427,-0.18726338966318556,0.062683931724544,-0.30097087378640774,7.0,2.1881621697979936,0.25109916951636535,0.0,6.809523809523811,-0.226457399103139,-0.08510638297872342,0.044446369779934214
2013-06-30,0.13658929992462499,0.3026092797979898,0.13624133913719194,0.03598136633131577,0.1861755697809171,0.014319491542586382,-1.0715506275038447,-1.0512620710767262,-1.0416666666666667,-1.0425531914893618,-0.20635810867899462,0.24100118997373854,840.3358806404658,-2.7221730258345205,0.39680747034469954,0.09055663251176971,-0.5416666666666666,0.171875,-0.8636847002525588,0.4236626317844592,0.0,0.04268292682926833,-0.48115942028985514,-0.06976744186046502,0.25736209041891334
2013-09-30,0.013926132328333063,0.01456163354859874,-0.0038946263153547545,-0.022141130137839915,1.0384804384804385,-0.0012634032078129298,-21.63088762106939,-29.493304379297864,-35.5,-35.0,-0.2638668881526418,-1.18627464294339,-1.0072932809859554,-0.3984152779927428,0.17089922326862284,0.13966480446927365,1.8484848484848486,1.04,-0.027466276613034246,1.1980252331321997,0.0,1.0175438596491229,1.8379888268156424,-0.050000000000000044,0.03750618505690251
2013-12-31,0.0014936171802348852,-0.002070023894990447,-0.012272595028880562,0.1602257108714804,0.39371013202788907,-0.1276235382444968,-0.0895077012122576,-0.08532650805949671,-0.10144927536231874,-0.08823529411764708,0.596186500901386,-1.8817967427618691,25.472067370418692,-1.1204506375503658,-0.017580437317315956,0.15418894830659524,0.07180851063829796,0.392156862745098,-0.43415775401069523,-0.5934614424756677,0.0,0.3913043478260869,0.14370078740157477,-0.06578947368421062,-0.13986391962355338
2014-03-31,0.00859644669602333,0.022360353064446725,0.0014180574130577828,0.018668399079103004,0.15634339051050072,0.14394555450135593,-0.39673463910098394,-0.38920906269311684,-0.3870967741935484,-0.3870967741935484,0.0008576128370114677,3.246715386191502,-1.0004592581971987,5.413772234813874,-0.11477471034247566,0.1247104247104247,-0.08436724565756826,0.15492957746478875,-0.1922622563496751,0.021792510742786986,0.0,0.14583333333333326,-0.05163511187607561,-0.028169014084507116,0.003622518759472282
2014-06-30,0.010603487379996057,-0.11876544977078396,-0.003779120413820336,0.14484039131082738,0.2632266515612831,0.026131281582149946,0.2125783733469151,0.21248102949451764,0.21052631578947367,0.21052631578947367,-0.25011315783723376,-0.6153353907827845,-329.47317073170734,-0.9235367579718592,-0.0099139129418927,0.04600068657741163,0.28455284552845517,0.26016260162601634,-0.09433272394881176,0.1027335536197056,0.0,0.24909090909090903,0.28312159709618867,-0.014492753623188248,-0.23026776177673014
2014-09-30,0.017080273118736056,0.028856103216366558,0.011605220463808408,0.029870063077986453,0.08159712004394493,-0.002377363637127816,-0.30944001081451655,-0.3178146667104208,-0.30434782608695654,-0.32608695652173914,0.32276548492978474,-1.160583748861241,0.26680725307037734,-16.079292489353463,0.15099171164902292,0.05497210370856598,-0.18143459915611804,0.08064516129032251,-0.1626968106580542,-0.1816943612094798,0.0,0.06404657933042213,-0.17538896746817545,0.0,-0.0009569835877315525
2014-12-31,0.04658480906818596,0.10197728413891016,0.02539759676345077,-0.24771989631127977,0.30401314242441724,0.0006435917638736299,1.8518963889957005,1.8170204578096332,1.78125,1.870967741935484,-0.022143931621779855,7.2189623985967994,-14.278571679776796,2.777200467909826,0.49550831523720595,0.06843988178565863,0.13144329896907214,0.30149253731343295,-0.011571841851494624,0.2919440745672437,0.0,0.24623803009575917,0.10634648370497435,0.014705882352941124,0.4648211121222281
2015-03-31,0.036989456320223546,0.06645600868964152,0.01666300153137823,0.44063878031136583,0.13790300987228576,0.011545965349338161,-0.1340185967380939,-0.14257312224038254,-0.1460674157303371,-0.1460674157303371,0.43470201190439783,-12.933556412526446,-0.8133701538445239,-3.5721127131532664,-0.8522207627395384,0.06827776968991106,0.16400911161731213,0.1353211009174311,-0.1790243902439025,-0.07317701623292971,0.0,0.09659714599341385,0.17519379844961236,-0.014492753623188248,-0.25974365681402023
2015-06-30,-0.007089009672977875,-0.010088044969284948,-0.02686547720478727,-0.10387561284076408,0.1646937561146402,0.029052195515419488,-0.05923816425667794,-0.07699332830704009,-0.07894736842105265,-0.07894736842105265,-0.37465132789814237,-0.9619095360562603,-4.030194516452535,-0.9412598588279752,-0.33874561028367545,-0.03624965930771318,0.08806262230919759,0.16363636363636358,-0.1509209744503862,-0.18765638031693077,0.0,0.17317317317317316,0.08839050131926118,-0.014705882352941235,0.10468197879858643
2015-09-30,0.014948629968481786,0.026172811650422068,0.006695630005543185,-0.008160120996716147,0.07048875914685104,-0.02579567767144819,-0.39032756991628703,-0.3943740117069382,-0.4,-0.4,0.4005351899978298,-0.1679088601652019,-0.9939257318860829,-2.546844070541659,0.7924130967419472,-0.11199095022624439,0.02517985611510798,0.07118055555555558,-0.2372288313505948,-0.1919917864476386,0.0,0.05460750853242313,0.037575757575757374,-0.014925373134328401,0.03462614954018406
2015-12-31,-0.009360229570593126,-0.7399609843464019,-0.0059288251591628205,-0.019554261361424463,-0.037509909268913066,0.012084428689469684,-1.5869009426977938,-1.6377017391171576,-1.6428571428571428,-1.6428571428571428,-0.7361403338024616,0.8384319706600605,-6.087895142636854,-1.3475947590760036,-0.15366917366947908,-0.026910828025477618,-0.41052631578947374,-0.04051863857374394,-0.09174311926605505,-0.06565014824227022,0.0,-0.028317152103559895,-0.42056074766355134,0.0,-0.7347735353223064
2016-03-31,-0.03833386275266304,-0.2782033295486649,-0.06374542425261953,-0.25527451413342006,0.13614987265291933,0.002263222397856701,-4.321447793326158,-4.106987509477633,-4.111111111111111,-4.111111111111111,3.38354129963163,-1.6174390919357506,-77.01631560337425,0.7999194657546425,-0.3268132606883297,-0.20585828833251507,0.06250000000000022,0.1351351351351351,-0.17171717171717182,0.3662737987307345,0.0,0.18151540383014164,0.0463709677419355,0.015151515151515138,-0.030744572344455823
2016-06-30,0.11088098189435103,0.9210436281354337,0.10952467408878408,-0.02189352174904735,0.12740943582426567,0.013149698922829023,0.05910978326919181,0.054391327801895706,0.04761904761904767,0.04761904761904767,-0.2804534553885195,-0.9909401928461309,-2.3211327036105507,-8.671410225866246,3.7242542723831127,0.02472697300638771,0.08683473389355734,0.12648809523809534,-0.09756097560975596,-0.02355673523556734,0.0,0.014799154334038,0.10789980732177273,-0.02985074626865669,0.9639206253758268
2016-09-30,0.12788303542013346,0.6081566905912819,0.11358437794378884,0.2205247669839845,0.21915012419985813,-0.023696676288677,-0.25363968004283943,-0.25102810477898185,-0.25,-0.2727272727272727,-0.07784973834154241,-807.1688812687527,0.3662988905352973,-0.45654433129626204,0.42842044041794214,0.04443997586969628,0.06958762886597936,0.2192866578599737,-0.072972972972973,-0.05606523955147802,0.0,0.08125000000000004,0.1269565217391304,-0.03076923076923077,0.31759032455603187
2016-12-31,0.018687572092609628,0.04835673715742894,0.006907535679500754,-0.013541196229048258,0.08027089712599866,-0.00585433800546753,0.10177222163500499,0.11465198128980636,0.1212121212121211,0.09375,0.08420337761284435,-0.9427283825111974,-1.0009648696873727,-0.6240773107650794,0.11274899149300843,0.09645745090489033,0.38795180722891565,0.07908992416034666,-0.10058309037900881,-0.01907847372210225,0.0,0.06037251123956322,0.48302469135802495,-0.0634920634920636,0.06274327543135994
2017-03-31,0.048282763322753386,0.1585860722385728,0.035948391270206326,0.009307451327687621,0.11243166284928208,-0.01176608004983648,0.13400158729697287,0.09642428787794777,0.09459459459459474,0.08571428571428585,0.44170788688781437,3.298098703999406,-376.4124380007631,1.7024127543217316,0.2739673818613846,0.0712906057945566,-0.07118055555555558,0.11144578313252995,-0.00648298217179899,-0.26825688073394494,0.0,0.06117504542701391,-0.003121748178980366,-0.06779661016949146,0.14792543595911
2017-06-30,0.01593849593314678,-0.6130900521235004,0.015498875224698283,0.29134319840862255,0.015391361560522343,-0.009979727532163252,-0.8493571749022624,-0.8932275794152482,-0.8888888888888888,-0.881578947368421,-0.40611806350992297,9.73962684729596,-1.0005284789157238,-4.029574364311003,-0.6511640971170047,0.01802983117521717,-0.28224299065420566,0.015356820234869062,-0.08482871125611735,0.04513540621865597,0.0,-0.0005707762557076723,-0.24739039665970775,-0.07272727272727275,-0.7003666841278156
2017-09-30,-0.013259905328506294,-0.15902933236233896,-0.029930546647002343,-0.16050667572634902,0.059935767832521414,-0.016515937943239023,4.365116912290255,6.412877654801077,6.111111111111112,5.333333333333333,0.3193398151094047,-0.8769649376288171,1739.9211538461539,-0.8226948941424372,-0.33097143446470323,-0.04878441474802775,-0.013020833333333148,0.0587188612099645,-0.06238859180035661,0.2946257197696738,0.0,0.0742432895488292,0.001386962552011095,-0.019607843137254943,0.0017482517482516613
2017-12-31,0.008567197664159698,0.052031816293793165,-0.04865684488554223,-0.02550360712730082,0.24957698480315438,-0.027773762409116998,3.444847985028468,3.659043295502312,3.625,3.192982456140351,-0.24736541655369915,-0.22456685808441668,-0.7996264135145077,-0.8680251276111274,-0.06528856177148812,-0.14675016926201767,0.9261213720316619,0.2495798319327731,-0.1939163498098858,-0.11860637509266125,0.0,0.2387028176501862,1.0193905817174516,-0.020000000000000018,0.07948595906711087
2018-03-31,0.01280210907817314,0.054957910492559714,-0.001069013787792561,-0.02810001814414409,0.055843286850114415,-0.007302389716435043,-0.7250270283771199,-0.7347062360202182,-0.7331081081081081,-0.7071129707112971,0.36046044342751227,-0.8806906815747978,-0.6741953978632149,-7.152919432563721,0.4300402566258512,-0.14203531045427487,-0.008219178082191636,0.05379959650302624,-0.3136792452830188,-0.522708158116064,0.0,0.04248927038626604,0.011659807956104107,-0.04081632653061229,0.08553791887125217
2018-06-30,-0.01674422556335975,-0.20829268334910278,-0.044816391382594634,-0.22607519451394897,0.06537565008405655,0.0006818010303348832,0.19455207476363867,0.19359288279464582,0.1898734177215189,0.18571428571428572,-0.23652952361183743,10.32332102408255,16.60562784480279,-2.7418342232112667,-0.5234790779277005,-0.20786127167630064,0.1892265193370164,0.06509253350350996,-0.24742268041237114,-0.19471365638766513,0.0,0.0835734870317002,0.20677966101694922,0.0,0.022881126455456258
2018-09-30,0.01643837446001717,0.10759118128373624,0.0014421677700988678,0.3431297012046759,0.05653199570920764,-0.018984958875650326,-0.016702658781713953,-0.01591686668171055,-0.02127659574468077,-0.012048192771084376,0.20322698144084828,-0.2813443059859627,-0.9923794420817416,-1.2003559194404967,0.22009974191679849,-0.026853473438411934,0.04761904761904767,0.05632115038945473,-0.08675799086757985,-0.1870897155361051,0.0,0.03951367781155013,0.06797752808988755,-0.02127659574468077,-0.17538054268696224
2018-12-31,0.01491840207901074,0.08236376936591383,0.003661474039513335,-0.02080225160053195,0.042553013428390685,-0.02601129084182363,-0.38822973146147355,-0.3586652892753408,-0.21739130434782616,-0.20731707317073167,-0.27272608763666073,0.7744581619847057,2.41051835035944,-2.542024740316802,-0.27817336215467436,-0.10347930413917228,-0.42017738359201773,0.041973908111174296,-0.15000000000000002,-0.1507402422611036,0.0,0.027046783625731097,-0.4150447133087849,-0.021739130434782594,0.10545746388443011
2019-03-31,0.03594221625832561,0.09212317262073966,0.033482153119747116,0.037462113693675025,0.0415166301987695,-0.03619328365633667,0.22707901446804812,0.22707901446804812,0.01388888888888884,0.0,0.4597067955634955,-0.9507273190023102,-1.1757636269506693,-3.0381316430097347,0.7854433487550736,-0.030110404817664804,-0.042065009560229405,0.03864997278170912,-0.07058823529411762,0.5309033280507132,0.0,0.005338078291814652,0.0017985611510791255,-0.022222222222222254,0.05270800058080449
2019-06-30,0.018864226730623157,0.0906509823877566,0.008771163542200089,0.25033924944541486,0.04233709002751396,0.007582964560120198,-0.06686464897383748,-0.06686464897383748,-0.06849315068493145,-0.07692307692307698,-0.16309765338798166,6.979090096354425,7.056595834209972,-0.5262770750228702,0.2083978306203471,0.2487064505001726,-0.11177644710578849,0.04088050314465419,0.20253164556962022,0.2701863354037266,0.0,0.02300884955752225,-0.06463195691202872,-0.045454545454545525,-0.12772413793103454
