,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
61,0.06761661815480813,-0.036878453627133934,-0.038506149380626464,-0.07698365651643857,-0.4686890500623717,0.20293699567765078,-14.866723132878283,-14.866723132878283,-15.26086956521739,-14.26086956521739,-1.555057032231059,-2.4990849449970827,-3.1787369198571955,-1.1333765672287073,-0.016002282335243923,0.12227656736327264,-1.4068027210884355,-0.4698681732580038,-0.1094387755102042,-0.8752827140549273,inf,-0.1076233183856502,5.457692307692308,-0.03389830508474578,0.04338675732556241
60,0.16106845039881357,-0.036878453627133934,0.05168811967398956,-0.07698365651643857,-0.9038997143828285,-0.15747223045053416,1.0262270991200744,1.0423075679346363,0.978658536585366,1.072131147540984,1.5919685150708176,-1.0839022889864363,-1.7327657323928065,-98.32414910858995,1.5827358987875595,-0.05176967776016905,4.9632107023411365,-0.9040852575488455,-0.1094387755102042,-0.8752827140549273,inf,-0.1076233183856502,5.457692307692308,-0.07017543859649111,0.04338675732556241
59,0.037949871411772085,-0.036878453627133934,-0.029237843499864913,-0.07698365651643857,-3.347558464868289,0.011864290505518627,-0.7885492629945694,-1.1070876281858437,-1.1063174114021572,-1.1091772151898733,-0.9158794381051961,-11.631327645900749,-1.943894389438944,1.4194407900214823,1.4826664217412158,-0.123259052924791,0.1867638810992711,-3.3518518518518516,-0.1094387755102042,-0.8752827140549273,inf,-0.1076233183856502,0.03841572364502688,-0.07547169811320764,0.04338675732556241
58,0.029465727392800956,-0.036878453627133934,0.03943812164993865,-0.07698365651643857,-0.08200621545408349,-0.054809470540156724,-1.3231288523627824,-0.33284047971085917,-0.3188405797101449,-0.3188405797101449,-16.365488543017726,-1.6340470276218633,-1.232814848702699,-0.6029321678081013,0.23713179377985316,-0.2090548054011121,-0.08459357277882795,-0.08661417322834652,-0.1094387755102042,-0.2370466321243524,inf,-0.1076233183856502,-0.019787783194723296,-0.061224489795918324,0.04338675732556241
57,-0.004616247061870138,-0.036878453627133934,0.02622692595853704,-0.07698365651643857,-1.44607206721701,0.2843847412931706,0.3891621141144259,2.399827628662891,2.3617021276595747,2.3617021276595747,-1.9436591482222685,0.5212887025355764,6.417890127165034,-4.345097767299958,-0.641183936842525,-0.1865836513356095,-0.39029426948890045,-3.577586206896552,-0.1094387755102042,-0.1629881154499151,inf,0.0,-0.5631948507899356,-0.0434782608695653,0.04338675732556241
56,0.010944522746848317,-0.036878453627133934,0.03112464461405562,-0.07698365651643857,1.9849203734211973,-0.14510165283294585,1.3318356328173895,-0.07664394822803422,-0.08227848101265833,-0.08227848101265833,-0.7687324825570994,-0.3941848738754047,-0.18600743621037097,-1.485085919200713,0.8668210019446245,-0.016049382716049387,-1.1625740897544454,-0.4816053511705686,0.0,1.2576064908722113,inf,0.0,0.0,0.0,0.04338675732556241
55,-0.02153937729132782,0.07536682576826603,-0.02019182874062453,0.0065905256382567945,0.060512846929651865,-0.03321992070188806,-0.6068060729880222,-0.5944464054594658,-0.5931034482758621,-0.5931034482758621,-1.4300725221595487,0.10075655749946266,-0.30537830870473814,-0.7509614562857876,0.11563606781813318,-0.47929736511919696,1.7083333333333335,-0.38064516129032266,0.0,0.0,inf,0.0,0.0,0.0,0.06842513576415832
54,0.01948042310095266,0.06147096752962278,0.026189581231264913,-0.0557171273409911,0.2010838829656203,-0.2616014550150344,-0.18981589966684664,-0.23095818343584384,-1.0338983050847457,-1.0338983050847457,0.0,0.0,0.0,2.48429993136582,0.36114890400604693,-0.6009638554216867,0.0038461538461540545,0.19791666666666652,0.0,0.0,inf,0.0,0.0,-0.06818181818181823,0.12401975021783329
53,0.017978712645168704,-0.10836704877500558,0.02592772669421839,0.20788954073043087,-0.48137385175342307,0.33308252997883847,-7.50658937149468,-7.50658937149468,73.0,48.0,9.011241849658997,0.7033197217681357,-0.903286259286527,-3.218452219732598,-0.5886142106776073,0.4939613526570048,-1.1666666666666667,-0.4434782608695652,0.0,0.0,inf,0.0,-0.8667113194909578,-0.04878048780487798,-0.2617571059431525
52,-0.005663192907341186,0.03560846014679764,0.0009423635892613635,-0.1703179663563471,0.40281723089262433,-0.06341264362994292,-1.2924565679133078,-1.2924565679133078,-1.364864864864865,-1.5510204081632653,-1.3290762090133255,-0.6793813491654896,12.099307958477509,-1.5395125307997959,0.7719390185802764,0.44381568310428454,1.091954022988506,0.375,0.0,0.0,inf,0.0,1.3718592964824117,-0.02564102564102566,0.2481624081204059
51,0.002406783639547827,-0.09469030077033969,-0.01462277433840764,0.0039973869570846254,-0.6414541469631818,-0.009382469227292578,-2.0464241815466355,-2.0464241815466355,-2.0185185185185186,-2.0,-3.2987738295645843,-2.2270152030200023,-1.8519692527141611,-0.281305931000432,0.31309655042615536,0.19652855543113112,1.3461538461538463,-0.6477272727272727,0.0,0.0,inf,0.0,1.4872881355932206,-0.052631578947368474,-0.09828939988782948
50,0.03537560326444833,-0.0038037267714217116,0.2665376988963948,0.20469399239033614,24.402600135100716,0.002691268636701327,-1.6754911681307507,-1.6754911681307507,-1.6727272727272726,-1.6851851851851851,-0.18500833749795897,-3.4490957935387017,-1.8749201624655072,-1.5828538714755975,-0.13897648006333863,-0.052877866167524656,-0.07259953161592503,29.677419354838708,0.0,0.8185085354896673,inf,0.0,-0.1064735945485521,0.05555555555555558,-0.17306795210698178
49,0.03376161598393024,0.2484794475287242,0.04401396790105361,0.0022031037716938595,0.08572010230473359,0.27681329335106986,0.8445990164731401,0.8445990164731401,0.8378378378378379,0.8378378378378379,0.2259864366853055,-0.6782776844639541,-0.8830141607722511,-2.8332678518809544,0.29590494007229373,0.011857707509881577,-1.6994949494949494,0.0725552050473186,0.0,0.6585968379446643,inf,0.0,0.0,0.026315789473684292,0.2457690861226023
48,-0.0035424340920203745,-0.01795761588910283,0.0051265745476754,0.023388235323167805,0.044534437338967336,-0.04714292250160734,-0.3918966862981622,-0.3918966862981622,-0.3823529411764707,-0.3823529411764707,-0.32502191342587317,0.4369304436115673,-1.868138858596874,-2.6291355246591124,-0.3719942990316918,0.1943359375,-0.11913357400722013,0.0372549019607844,0.0,0.0,inf,0.0,0.0,0.025641025641025772,-0.04045283018867918
47,-0.0007664875086572653,0.23104813036180083,0.012679557954400122,0.07729743685019463,0.09100809038536872,0.021166049074369697,0.5595182530421736,0.5595182530421736,0.5476190476190477,0.5476190476190477,-0.4513459379746,-0.2678611930142889,-5.968142642799819,-1.4053918505607261,0.24013071386131868,-0.12305805396565828,1.262295081967213,-0.13137996219281667,0.0,0.0,inf,0.0,0.0,0.04999999999999982,0.14267736353625926
46,0.058684863211757365,0.6849358042981097,0.05932261484093648,0.09918317890554484,0.05315479069944429,-0.035664673701438,-0.6623661890535564,-0.6623661890535564,-0.6615384615384616,-0.6615384615384616,1.8632807798772415,0.33148651224859393,3.759463977188128,12.553511671770742,2.6244124080568327,-0.13193473193473182,-0.09239130434782605,0.13275299238302507,0.0,0.0,inf,0.0,0.0,0.023809523809523725,0.5329019823788543
45,-0.03405044161316506,0.08637675722905613,-0.007116090231355732,0.08350636040026815,0.10943275662781993,0.16715154200622906,3.840933913731698,3.840933913731698,3.863636363636364,3.863636363636364,-0.12769534697995044,0.14770154542769953,-0.979613730738923,-1.0836726356947581,-0.060793738162622235,0.200859291084855,0.18762475049900207,0.10662824207492783,0.0,0.0,inf,0.0,0.0,0.0,0.0026942074539739735
44,-0.0221179183453718,0.10760291344023698,-0.011407176789883344,0.043785795486066315,0.028253630423395792,-0.11084156507386944,-0.6111023915559828,-0.6111023915559828,-0.6168224299065421,-0.6168224299065421,0.04175567655546453,-0.28714781937475875,1.004849800941006,-0.6792209882504426,-0.13067825236266983,0.23389982110912344,-0.001680672268907446,0.0277777777777779,0.0,0.0,inf,0.0,0.0,0.023255813953488413,0.06117330944917154
43,-0.09246965231430837,-0.23771547275028404,-0.09171042583472899,0.6271251408127481,-0.25725225270139407,0.015470681619982996,-2.8667423382519863,-2.8667423382519863,-2.8780487804878048,-2.8780487804878048,0.11512211166844821,0.21307826505444272,-18.641946781239845,28.890003902547807,-0.7114892069718741,0.06705328017397605,-0.5976430976430976,-0.25844594594594594,0.0,0.0,inf,0.0,0.0,0.022727272727272707,-0.5315665091154624
42,0.009246178513909742,0.1388142857071608,0.012017737735858569,0.1529208513762239,0.023542859399060312,0.00911875074575863,-1.2832164524977367,-1.2832164524977367,-1.2857142857142856,-1.2857142857142856,0.08962742423125136,-0.39927867817776075,-1.0602379310274257,-1.2499286562949394,0.6163427704054645,0.07065217391304346,0.0376569037656902,0.02277904328018243,0.0,0.0,inf,0.0,0.0,0.04444444444444429,-0.01225225225225235
41,-0.03768748145421674,-0.06699533105046329,-0.03375777045271666,-0.3857530486494559,-0.016879429176951843,0.1965442434489677,-1.7810750636132315,-1.7810750636132315,-1.8636363636363638,-1.8636363636363638,0.0,0.0,0.0,-1.367488581748709,0.1311749255124488,-0.15355329949238583,-1.3508064516129032,-0.020044543429844075,0.0,0.0,inf,0.0,-0.8350810295519542,0.06382978723404253,0.5191535935789857
40,0.3043009115677917,1.3530733798753007,0.24658110860027094,-0.07348931677470216,0.016448047336349303,-0.052618912369037596,-2.1803151850796105,-2.1803151850796105,-2.052631578947368,-2.052631578947368,-0.2959145260824877,0.9964952832666663,107.50557178772847,-63.83627797408716,7.784189023285769,-0.056596701649175296,0.6091954022988508,0.01477272727272716,0.0,1.2719690199582958,inf,0.0,0.6184971098265897,0.0,1.5396253602305476
39,-0.24150916084495921,-0.6258048068583228,-0.01481716402935962,-0.04203930542582279,1.1049824955828802,0.010396147798295896,-1.2516129032258063,-1.2516129032258063,-1.25,-1.25,1.2027189388569162,-0.2035025993211318,-1.9741088305827033,-1.95543348424011,-0.8466660747834853,-0.07350019864918556,-1.3857142857142857,1.0907054871220607,0.0,-0.43372230234692544,inf,0.0,0.0,0.040000000000000036,-0.6094089834515367
38,0.00637057281011244,-0.1077921274819521,0.006825921865142748,-0.08686989510326282,0.008105544648073781,-0.010665604811496143,-5.055738379267791,-5.055738379267791,-5.199999999999999,-5.199999999999999,-0.3138661844879169,-0.026890930799979285,-0.9812581744567693,-0.995630329531605,-0.024128070408092728,-0.04030874785591776,-0.05555555555555558,0.008034279592929794,0.0,0.0,0.0,0.0,0.0,0.03846153846153855,-0.022878586127587308
37,0.00696992875111202,-0.0037009131587957267,-0.002704186365809158,0.17234390840787395,-0.019684806607371486,0.19648465006928206,-0.5955846307284007,-0.5955846307284007,-0.5714285714285714,-0.5714285714285714,0.0021146018824726998,-0.10479400567424035,-0.29439003893186066,-3.042653661557517,0.050503851858940685,0.14789991063449515,1.3529411764705883,-0.020722635494155206,0.0,0.0,0.0,0.0,0.0,0.03703703703703698,-0.15014866204162536
36,-0.019425472609708838,0.012631286031879796,-0.008963712723366712,-0.042881921160094705,0.00944066189106807,-0.05892208449444125,0.098311319177395,0.098311319177395,0.0,0.0,-0.06412127750717922,-0.12227296613520999,1.2293276943269653,-1.674044036836321,-0.032405231187438766,0.14752822109770336,-0.19166666666666665,0.006511123168746691,0.0,0.0,0.0,0.0,0.0,0.125,0.05801749271137013
35,0.04333547139227423,0.40963595693004895,0.0058658277868612885,0.0156219844270169,-0.06893086838886298,-0.011494020990836074,-13.08068199117065,-13.08068199117065,-13.222222222222223,-13.000000000000002,-0.11080737444373812,-3.3027583525185626,-0.47737110086241674,-31.07736421904869,0.9612466012397471,0.12957937584803236,-3.185567010309278,-0.07169811320754726,0.0,0.0,0.0,0.0,0.18928571428571428,0.015873015873015817,0.38798567098374215
34,-0.026354254782584574,-0.05112506055206678,-0.013090078383232173,0.2226684425190526,0.013341617918713133,-0.035832636047306576,-1.2499306938178885,-1.2499306938178885,-1.2454545454545454,-1.25,-0.04577583946998398,-1.5854199835962755,3.4875977886721605,-1.4361554969006796,-0.22401161322655871,0.036936936936937004,-0.09905660377358494,0.013356562137049943,0.0,0.15860152813151207,0.0,0.0,-0.11111111111111116,0.015625,-0.2239428231089935
33,-0.030234167652320343,-0.22767762263028135,-0.1336078164494129,-0.18601822403573365,-0.3310267455719068,0.2028596394097364,-1.0836442472521932,-1.0836442472521932,-1.074074074074074,-1.037037037037037,0.5562110079370233,-0.015273886050217067,1.5292009316033899,0.9182981604978484,-0.5537725472535004,-0.14682884448305822,0.17277486910994777,-0.33123209169054435,0.0,-0.06554756195043965,0.0,0.0,0.1385135135135136,0.01538461538461533,-0.05116398055768745
32,-0.03475499391221626,0.06390232799992202,0.10473775652925621,-0.008363887804492154,0.49188466723888213,-0.05377562164486638,-5.762808921036769,-5.762808921036769,-6.5,-12.0,-0.16165043090305087,-0.09797001989994236,-0.9471698182566757,-1.0858920651943207,0.10659287643278192,-0.1585200271554651,-0.013392857142857095,0.47900599828620405,0.0,-0.2737382378100941,0.0,0.0,-0.04451038575667665,0.045454545454545414,0.07279590186033968
31,0.033069201530190995,0.2180648158077243,0.013049111221897114,0.24084318594089726,-0.023498451377751528,-0.004806787036843341,-4.111402898183889,-4.111402898183889,-4.090909090909092,-4.0,0.6837039419277773,0.737063477745419,-11.555509167449467,9.565185724690458,1.017694547313245,-0.013715207745058522,-1.0271493212669682,-0.024333719582850577,0.0,0.014134275618374437,0.0,0.0,0.0,0.02898550724637694,-0.01834631817039456
30,0.024666914195586642,-0.1850536956545782,0.014884006979644093,0.18379220904894966,-0.00035366355659982585,0.01901401582905149,-0.7244124914835417,-0.7244124914835417,-0.7352941176470589,-0.7272727272727273,-0.2728539918593811,1.4735919097682784,-0.8307234415633642,-2.13860028362648,-0.5742927252090593,0.06421267893660532,-18.666666666666668,-0.000593824228028561,0.0,0.0,0.010000000000000009,0.0,-0.5527950310559007,0.04225352112676051,-0.3115719406041988
29,-0.03434985234617527,0.31502911040238857,0.0030927227715498162,-0.3390996661591663,0.0739686330037439,0.17595664365399966,-12.859709973801705,-12.859709973801705,-13.222222222222223,-13.222222222222223,0.050585251597206726,-0.6079645104714743,-1.5687332061217338,-0.9566322062521758,-0.05850454040272923,-0.3009223674096848,-3.2735849056603774,0.07486631016042788,0.0,0.6504065040650409,0.0,0.0,0.0,0.04054054054054057,0.9897731498698403
28,0.01788663322820927,-0.2474525768974195,0.010486417679210325,-0.03239593033220656,-0.0017575369901201565,-0.07281062288805873,-1.0621822594194332,-1.0628014063034754,-1.0636363636363637,-1.0636363636363637,0.053903373388539455,-0.4282588739290085,3.9643945359307065,-2.107499002792182,0.06882000278849287,-0.2111050027487631,-0.23236514522821583,-0.018242122719734577,0.0,0.0,0.00990099009900991,0.0,0.0,0.012987012987013102,-0.2222222222222222
27,-0.025451882632282374,0.112531109315543,-0.020664047352222603,0.01659076850032082,-0.011987142428884101,-0.014121631671811352,3.3534474131892322,3.310527619519445,3.2857142857142856,3.1428571428571423,0.20710214595183896,0.00426021568679924,0.22625426709423824,1.7883576445164775,0.17953891241770958,0.19094076655052272,0.06486486486486487,-0.010698198198198283,0.0,0.0,0.009803921568627638,0.0,0.0,0.025641025641025772,0.09431695302174692
26,0.088101891393916,-0.010011577041562969,0.04997016896577389,-0.04816559905441764,-0.01728785596184823,-0.019112406004014426,0.13715980139757256,0.13715980139757256,0.13333333333333353,0.13793103448275867,-0.006228517813982148,0.10789219840013642,0.6150225236624993,-2.1355614757406958,-0.17284505851531817,0.26097132826214176,-0.3908629441624365,-0.01821286283437684,0.0,0.0,0.009708737864077666,0.0,0.0,0.0,0.04007465963987711
25,-0.05494866803883647,0.023666145876652944,-0.17442485523478335,-0.023251468963285116,-0.40628313675355066,0.17127499123591283,-0.19512441632471544,-0.19512441632471544,-0.20588235294117652,-0.18181818181818177,0.015687724114548773,0.08829839431226727,-0.3489232933572911,-1.2584493324423085,0.05400643549206552,0.1280742459396751,-3.466666666666667,-0.40695652173913044,0.0,0.0,0.009615384615384581,0.0,1.5555555555555558,0.012499999999999956,0.048031246701150554
24,-0.2306107792338864,-0.1993018271693835,0.07248017896211656,-0.23152871164695876,1.0111470244829381,-0.18682956051977173,-0.06876287106333823,-0.06876287106333823,-0.07407407407407418,-0.11111111111111116,-0.16211316905816087,-0.3330283501737078,-0.08518968182231468,3.061946415800187,-0.1011478570703711,0.013163307280954273,0.2635135135135136,0.987292277614858,0.0,-0.5485573539760732,0.00952380952380949,0.0,0.21195652173913038,0.03703703703703698,0.04190169218372275
23,0.03631124772412231,0.18471168061288412,0.018386403209675883,0.22316081261157072,-0.0024451506496641073,0.028406169592462005,-0.17928802588996762,-0.17928802588996762,-0.16000000000000003,-0.16666666666666663,0.09644050728166076,0.381047999628886,-1.0623995135726103,1.6897093479968577,0.6228070725633965,0.00406008932196511,-0.03208556149732622,0.0004918839153960075,0.0,-0.14731098986749813,0.01132075471698113,0.0,-0.06950672645739908,0.03571428571428581,-0.0314191802010827
22,-0.017031695209192788,-0.06467929622426283,-0.006567714472424324,0.018171063916819996,0.0065816024830174236,0.0029802794393456455,0.8411704784437435,0.8411704784437435,0.8095238095238095,0.8499999999999999,0.13976256260802655,0.09505940613063601,-30.285674130984727,-1.448492386400258,-0.1721241144208805,0.04286291953093402,0.1270718232044199,0.022615535889872307,0.0,0.13345521023766005,0.012126865671641784,0.0,0.04819277108433728,0.08045977011494254,-0.08134544365705165
21,0.1785040716560271,0.16848431075572234,0.10178920467470332,0.059575705177026705,0.009063744269758978,0.034060449746646126,0.016080527569805714,0.016080527569805714,0.026315789473684292,0.05405405405405417,0.011799736553724127,6.044104887689193,-4.570548300198999,-0.6133248004311361,-0.0803938458090856,0.20124079100426528,0.1299019607843137,0.04134615384615392,0.0,0.15685483870967754,0.011981566820276512,0.0,0.1471264367816092,-0.02127659574468077,0.10278139939156872
20,0.01382505993596661,-0.1264816235736359,0.020095202699217385,0.034041505247579096,0.028845222377042123,0.02805442355935983,-0.08605078032372238,-0.08605078032372238,-0.05128205128205132,-0.07692307692307698,-0.07015655256162001,-0.9179704971735737,-1.069024902511756,-7.273925667828107,0.5484793794152065,0.15138799225306654,0.030368763557483636,0.03970452446906747,0.0,0.035901010805158506,0.010928961748633892,0.0,0.05811623246492981,-0.021739130434782594,-0.15527093596059105
19,-0.2217866121129437,-0.3213263985481435,-0.19516173701262496,-0.09406056898472182,-0.15758964114523089,-0.12118993273152878,-0.15587373276317684,-0.15587373276317684,-0.1351351351351351,-0.13888888888888884,-0.021067319887709934,0.7276643182697193,2.1614611729885507,-1.2561020761405814,-0.4150223351501988,-0.02354920100925162,0.09052631578947357,-0.14920071047957373,0.0,-0.11204576043068637,0.013513513513513598,0.0,0.08522727272727271,0.0,-0.25087473757872647
18,-0.03367873084871731,-0.16442837997123272,-0.011988373290013232,-0.012722805454621233,0.015607590221417889,-0.013555550160154528,-0.5523997085742908,-0.5523997085742908,-0.5625,-0.5483870967741935,-0.26714949833901414,0.0463490112591356,-0.03613780077194706,2.0401720367927427,-0.4714404611448476,-0.382716049382716,-0.15444015444015446,0.034968684759916435,0.0,-0.4304660856384994,1.2311111111111113,0.0,-0.15706806282722507,0.011111111111111072,-0.15366651097617934
17,0.05981786145815282,0.28366981516394607,0.035675770510225524,-0.17829424625503132,0.005967040732801854,-0.14465628920812346,0.5419771611689006,0.5419771611689006,0.6428571428571428,0.4999999999999998,0.24959410126640402,-0.001791302742748746,-2.194100682034089,-3.5163165590784264,2.244389424071001,-0.3065116279069767,-0.10730593607305927,0.02521432173474536,0.0,-0.17365269461077837,0.005976095617529875,0.0,-0.09730848861283647,-0.01098901098901095,0.5623620309050774
16,-0.0076705175810984905,0.004732270958676121,-0.000432396162733939,-0.010059996439826802,0.008679207045376947,0.16418460398238932,-0.05578188655593863,-0.05578188655593863,-0.08695652173913049,0.0,-0.3849491436445961,-0.0896754319239158,-1.4855976767914607,-1.2796966905251224,-0.1934873444922518,0.015425888665325349,-0.10230179028133002,0.02065912444663076,0.0,0.19484702093397743,0.005940594059405946,0.0,-0.12614678899082565,0.022222222222222143,0.014953491110326178
15,-0.013661926051825701,-0.11483703109528387,-0.005104056619338215,-0.05590175372836648,0.005680580642855704,0.023228839426148618,0.10973500794801483,0.10973500794801483,0.1428571428571428,0.1428571428571428,0.5181483362424728,0.35714582496572156,0.5968893721439381,0.3141279010844229,-0.31526736272219447,-0.14134742404227219,-0.09971509971509962,0.023132530120481887,0.0,0.006738544474393482,0.0059055118110236116,0.0,-0.10236220472440949,0.0,-0.06241299303944314
14,0.041995145951142954,0.19705583849019392,0.030241212070648338,0.02457869689783565,0.015750155846736558,-0.006978780265930129,-1.0596735349210598,-1.0596735349210598,-1.0416666666666667,-1.0416666666666667,0.054856056964391664,0.02037282715923383,-1.1170137882489337,-1.6473090913764958,0.2980366627705693,0.15692307692307694,-0.21202531645569633,0.028261893546867478,0.0,0.25836680053547534,0.005870841487279899,0.0,-0.19590643274853803,-0.010869565217391353,0.16827517941103687
13,-0.005364496700619004,-0.04783405327049739,-0.010997689654616005,0.1081409954723882,-0.018470801443409957,-0.012738490711344141,-31.740701661830652,-31.740701661830652,-46.0,-43.0,0.42091966581833207,-0.11252871225734185,-14.413147754973657,-1.73631850675139,-0.16906295236684032,0.0664893617021276,0.3092369477911645,-0.02427851580393947,0.0,0.31276595744680846,0.005836575875486361,0.0,0.2654545454545454,0.03296703296703285,-0.14075407752594793
12,-0.014224097957777682,-0.1468372106907455,-0.0041241491082625314,-0.15042576617828785,0.008885182271698433,-0.08431987778647854,-1.138504178894438,-1.138504178894438,-1.1333333333333333,-1.1428571428571428,-0.5485105768455325,-0.05721154749159485,-0.780524695881577,0.19593592405814308,-0.33021127398128414,-0.07793017456359108,-0.3159509202453987,0.0,0.0,-0.30307941653160453,0.005802707930367523,0.0,-0.29885057471264354,-0.02127659574468077,0.004190804881055055
