,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Asset turnover,Current ratio
12,0.010784389789743276,0.045516304347826164,0.005136834647063937,0.03872437357630987,0.05068836045056324,0.009944064636420169,-0.5446428571428572,-0.5446428571428572,-0.5625,-0.553191489361702,1.148936170212766,0.4814814814814814,0.0,-2.25,0.0494233937397035,0.16718883508971794,0.7353896103896103,0.9206349206349205,0.047548291233283635,0.0410256410256411,0.831293319569385,0.039516129032257874,0.020408163265306145,0.006560897053560666
11,0.07330365366902059,0.6894087069525665,0.08687990131289092,0.01589912280701755,-0.01846337105419893,0.002461538461538515,0.6666666666666667,0.6666666666666667,0.7142857142857142,0.6666666666666665,0.05940594059405946,-0.10416666666666663,0.0,2.066666666666667,0.14442700156985877,0.0819912152269402,0.5472404115996259,0.6446280991735538,-0.30354609929078014,0.03284072249589487,-0.45063617329682726,-0.08533747090768029,-0.020000000000000018,0.6628347949751126
10,0.4980333261817922,-0.4273076923076923,0.18232671260640454,0.03291958985429044,2.8610436893203883,0.17495395948434633,-0.22352941176470587,-0.22352941176470587,-0.41666666666666663,-0.4,0.23364485981308403,1.181395348837209,23.333333333333332,-2.6195652173913047,-0.20438957475994513,-0.006540369869192708,-0.32708585247883915,0.035175879396984966,2.74949083503055,0.4260731319554849,-0.40765171503957787,1.576759966072943,-0.08163265306122447,-0.44551350580856675
9,0.016995273786222453,0.3781061114842177,0.00013713658804159756,0.020376175548589393,0.055634134842055705,0.07262277951933127,0.8484848484848484,0.8484848484848484,0.6666666666666665,0.6666666666666665,-0.22979797979797978,-0.4626865671641791,-7.712328767123288,-4.583892617449664,0.9206896551724137,0.16322360953461978,-0.2902066486972147,-0.09223300970873782,0.02933188484519289,-0.6900780379041249,0.022519178421182895,0.03785385121790652,-0.06666666666666676,0.3505141388174806
8,-0.019668591278223735,-0.26754385964912286,-0.035582064993829654,-0.2626728110599078,0.014887598630340948,0.003896736483195218,-1.1065573770491803,-1.1065573770491803,-1.1142857142857143,-1.1142857142857143,0.3737704918032787,0.35317460317460325,-2.3061224489795915,-2.058052434456929,-0.5071813285457809,0.06362217017954719,-0.3886075949367088,-0.27807486631016054,0.011081794195250794,0.03597122302158273,0.17763794772507246,0.03520456707897246,-0.04761904761904756,-0.0066622251832111345
7,-4.788354721318999e-05,0.10645375914836985,0.002559181062060212,0.02083333333333326,-0.005427607451958361,0.00048520135856389146,-1.0769230769230769,-1.0769230769230769,-1.0,-1.0,0.37231503579952263,0.2434017595307918,-0.9921875,-1.2513274336283187,0.2586520947176685,-0.12183486238532115,-0.45341614906832306,-0.37777777777777777,-0.006784968684759862,-0.13194444444444442,0.1304973284011508,-0.005208333333333481,-0.025000000000000022,0.08393216441506168
6,0.15620361059234789,0.05171377029464819,-0.005956179536268924,-0.03673469387755102,0.49351032448377574,-0.004364694471386987,3322.0,3322.0,inf,inf,-0.03304347826086962,-0.22877358490566035,11.8,0.147887323943662,0.23589001447177993,0.01817801922273299,16.08712121212121,17.73809523809524,0.49132947976878594,0.02400000000000002,0.7035084530085438,0.2916538343085926,-0.02564102564102566,0.09184124458587473
5,0.0370262994408781,0.5946255002858776,0.04836293601540764,0.5444915254237288,0.021331226545526327,-0.00097418412079886,-0.9626843213963286,-0.9626843213963286,-0.962486602357985,-0.9621380846325167,-0.08273381294964033,2.4403669724770642,-12.9375,-0.07975460122699385,0.17564402810304447,-0.010055407346603595,-0.10596320106406565,-0.04002541296060991,0.017970401691332016,-0.3359375,-0.9446163696510511,-0.015259895088221342,-0.052631578947368474,0.03246437823834203
4,-0.020168537082151827,-0.18321979204015781,-0.04511124719330473,-0.314586191129401,0.01527750918584414,0.0024378352023404215,0.2016129032258065,0.2016129032258065,0.19999999999999996,0.2058823529411764,0.23725490196078436,-1.4204444444444444,-2.068062827225131,0.9133333333333333,0.28585657370517925,0.05348258706467668,-0.05479791718323834,0.006618133686300487,0.011076497057805446,0.03529411764705892,0.05587668593448947,0.036319612590798966,-0.02777777777777779,0.19164118246687045
3,0.008641069536153845,0.078577699736611,-0.0008550662676357623,0.005336891260840471,0.021333333333333426,-0.011186770428015524,-0.04026845637583898,-0.04026845637583898,-0.04761904761904756,-0.04878048780487798,0.022187004754358197,-1.769556025369979,-0.9975490196078431,-0.03135888501742157,0.21533694810224624,0.018890200708382654,-0.05902413431269671,-0.0013149243918475495,0.020198562136254594,0.005681818181818121,-0.02919708029197088,0.012616822429906582,-0.05714285714285705,0.07284332434033036
2,0.0057383011395781836,0.07977207977207978,-0.0036371416345742924,-0.023888520238885214,0.017997016038791447,-0.0004918839153960075,0.8251748251748252,0.8251748251748252,0.7999999999999998,0.8717948717948716,-0.13643410852713178,-0.16758241758241754,0.0,-0.1007194244604317,0.15933715742511145,-0.012166859791425289,-0.8224142737663785,-0.8202764976958525,0.015771812080536796,-0.02824858757062154,-0.050751879699248215,0.01199815413013372,0.0,0.10617026496565263
1,0.007352941176470562,0.05804749340369386,0.0013599599169709098,0.17878993881713123,0.01502244206283776,0.007874015748031482,-0.6360153256704981,-0.6360153256704981,-0.6388888888888888,-0.6438356164383561,-0.032315978456014416,0.21452145214521456,21.0,-0.488,0.07036833424958777,0.12785923753665696,-0.058084772370486815,-0.04395604395604391,0.012884043607532147,0.11046511627906974,5.108910891089109,0.007751937984496138,0.0,-0.10241197671194902
0,0.008615531889434092,0.08158175988599936,-0.001286633309506846,-0.02076124567474047,0.021117227687031948,0.00634765625,0.6210526315789473,0.6210526315789473,0.6153846153846152,0.6153846153846152,0.04081632653061229,2.942934782608696,-0.9545454545454546,-7.9609375,-0.4576271186440678,0.05304212168486733,-0.011666666666666603,0.0,0.017612524461839474,0.03664921465968596,0.10016207455429482,0.012443438914027105,0.0,0.10452186805040764
