Unnamed: 0,Quarter end,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover
67,2011-09-30,0.006550738446879478,-0.002071563088512196,0.02138690861957216,-0.00187793427230043,0.4111111111111112,0.4111111111111112,0.4285714285714286,0.435483870967742,-0.07067137809187274,3.1621621621621623,-0.10550458715596334,-3.4936708860759493,-0.5837037037037037,-0.0893426930440332,-0.0049330514446793705,-0.007448789571694592,0.025688073394495303,-0.08710801393728218,-0.02635658914728689,0.014689880304679104,-0.019681349578256846,0.02000000000000001
68,2011-12-31,0.011477931605727187,-0.0016984336667296152,0.03362944162436543,0.09219190968955784,0.12598425196850396,0.12598425196850396,0.12222222222222225,0.1348314606741572,0.0,0.0,0.0,-1.1421319796954317,0.1992882562277581,-0.03083391730903995,0.05807365439093504,0.05253283302063783,0.051878354203935606,-0.0572519083969465,-0.03715498938428874,0.021715817694369918,0.040152963671127966,0.019607843137254832
69,2012-03-31,-0.007487131492746822,-0.003969754253308143,-0.013198281154082279,-0.04565030146425497,-0.07692307692307687,-0.07692307692307687,-0.059405940594059466,-0.06930693069306937,-0.1026615969581749,-0.8744588744588745,0.04615384615384621,-1.4642857142857144,-0.0771513353115727,0.15256688358640624,0.03614457831325302,0.035650623885918,0.001700680272108901,0.0971659919028338,0.07166482910694594,-0.005772763054316399,0.028492647058823595,0.0
70,2012-06-30,-0.008015087223008033,-0.020117669386980445,0.011819595645412129,-0.007220216606498186,0.21969696969696967,0.21969696969696967,0.2421052631578948,0.24468085106382986,0.0,0.0,0.0,-0.6538461538461539,-0.02893890675241162,0.07214554579673771,0.1298449612403101,0.1428571428571428,0.01697792869269965,0.07011070110701101,0.016460905349794164,0.020058062813407274,0.1349419124218052,0.0
71,2012-09-30,0.0043963878326995776,0.006197946930079468,0.0015370427297878295,0.016363636363636358,-0.1366459627329193,-0.1366459627329193,-0.1271186440677965,-0.12820512820512808,-0.30932203389830504,-0.5862068965517242,-0.3529411764705882,-1.5555555555555556,0.01655629139072845,0.04095962551199528,0.012578616352201257,0.02108433734939763,0.01836393989983298,0.024137931034482918,-0.10172064777327937,-0.0028460543337645032,0.008661417322834541,0.01923076923076916
72,2012-12-31,0.005205252573051046,-0.02213666987487972,0.048802946593001766,0.03398926654740597,0.28776978417266186,0.28776978417266186,0.3106796116504855,0.2941176470588236,0.0,0.0,0.0,9.2,0.16612377850162874,0.07869589657110754,0.050254093732354566,0.06489675516224191,0.049180327868852514,0.06060606060606055,0.04450704225352098,0.043331603528801166,0.06401249024199851,0.0
73,2013-03-31,0.1254560433094034,0.19409448818897634,0.023412350014632814,-0.0034602076124568004,-0.34636871508379885,-0.34636871508379885,-0.3481481481481482,-0.3484848484848485,0.3803680981595092,0.625,0.4242424242424243,-1.03921568627451,-0.005586592178770999,0.08754559666492967,-0.04516129032258065,-0.054016620498615,0.026562500000000044,0.0349206349206348,0.011866235167206085,-0.09052474508828644,-0.03374908290535583,-0.018867924528301886
74,2013-06-30,-0.013489490745581922,-0.015661061655126932,-0.009722619388046859,0.03993055555555558,0.2905982905982907,0.2905982905982907,0.2954545454545454,0.3139534883720929,-0.2488888888888889,-2.641025641025641,0.4308510638297873,17.0,-0.101123595505618,0.0512697652132248,-0.032094594594594635,-0.04538799414348471,0.0121765601217656,0.02453987730061357,0.07036247334754786,0.0038282745419742077,-0.03796507213363709,-0.019230769230769273
75,2013-09-30,0.002331990672037376,0.004186903366270256,-0.0008663008951775852,0.002504173622704497,0.05298013245033117,0.05298013245033117,0.07017543859649122,0.07079646017699126,0.650887573964497,-2.15625,-0.241635687732342,-1.0277777777777777,0.0031250000000000444,0.07976298997265263,0.01919720767888311,0.006134969325153561,0.009022556390977376,0.06586826347305386,0.08964143426294835,-0.0032688640697357,0.015785319652722896,0.0
76,2013-12-31,0.0060279187817258145,-0.011340893929286168,0.036127167630057855,0.051623646960865965,0.3899371069182389,0.3899371069182389,-0.29508196721311475,-0.2975206611570248,0.2724014336917562,-0.1351351351351351,0.03921568627450989,78.0,0.2461059190031152,0.14225411566061608,0.056506849315068435,0.041158536585365724,0.049180327868852514,0.1320224719101124,0.09460694698354666,0.030062858704564155,0.04584304584304566,0.0
77,2014-03-31,-0.004204772416692926,0.0172064777327936,-0.03960948396094843,-0.022961203483768844,-0.2398190045248869,-0.2398190045248869,-0.2325581395348837,-0.2352941176470588,-0.17746478873239435,0.09375,0.4858490566037736,-2.1772151898734178,-0.23250000000000004,0.043606799704360766,0.08265802269043765,0.08052708638360184,-0.01846590909090906,-0.0049627791563277,-0.03757828810020869,-0.035553197134518544,0.06092124814264487,0.019607843137254832
78,2014-06-30,-0.007389422569407778,-0.016915422885572132,0.009294220156840005,0.015397082658022754,-0.011904761904761862,-0.011904761904761862,0.0,0.0,-0.05136986301369861,0.12857142857142856,-0.4412698412698413,-1.2365591397849462,0.07166123778501632,0.037535410764872656,0.020459081836327275,0.023035230352303367,0.00868306801736618,0.05735660847880309,-0.04772234273318876,0.016781292984869408,0.009803921568627416,0.0
79,2014-09-30,0.003722216313942317,0.008097165991902909,-0.0037410071942446392,0.007980845969672856,0.43975903614457823,0.43975903614457823,0.4545454545454544,0.4615384615384615,0.4079422382671479,-0.11392405063291144,0.3636363636363635,2.636363636363636,0.24316109422492405,0.07337883959044356,0.1119804400977995,0.11258278145695376,0.01865136298421799,0.06367924528301883,0.04009111617312079,-0.007575757575757458,0.09847434119278796,0.01923076923076916
80,2014-12-31,-0.010701419792328859,0.011044176706827223,-0.048238012709416515,0.04196357878068091,-0.2426778242677824,-0.2426778242677824,-0.21875,-0.23157894736842105,-0.11025641025641032,-0.042857142857142816,0.6458333333333333,-2.4375,-0.28117359413202936,0.06359300476947549,-0.030343007915567214,-0.046428571428571486,-0.028169014084506894,0.04434589800443467,-0.05475251861585628,-0.03789531079607422,-0.06060606060606076,0.018867924528301886
81,2015-03-31,-0.0002142015636714678,0.012413108242303794,-0.023368740515933184,-0.031155015197568362,-0.016574585635359074,-0.016574585635359074,0.0,0.0,-0.002881844380403509,0.34328358208955234,-0.3569620253164557,-1.017391304347826,0.006802721088435382,0.12167414050822113,0.030385487528344687,0.017478152309613026,-0.014492753623188468,0.15498938428874753,0.16682113067655235,-0.02323604420515724,0.005376344086021723,0.0
82,2015-06-30,0.027102303160150054,0.053621056073238416,-0.023306401491609674,0.01803921568627453,-0.2865168539325843,-0.2865168539325843,-0.2799999999999999,-0.273972602739726,-0.2658959537572254,0.25555555555555554,-1.3661417322834646,116.0,0.7905405405405406,0.08821961620469065,-0.026848591549295864,-0.05644171779141116,-0.014705882352941124,0.10294117647058808,0.059968228752978574,-0.04902814041195247,-0.05949197860962574,0.0185185185185186
83,2015-09-30,-0.02096370463078845,0.011326609775019314,-0.0871778555520204,0.011556240369799742,0.7165354330708662,0.7165354330708662,0.7407407407407405,0.7358490566037736,0.3976377952755905,-0.17699115044247793,-6.193548387096772,-1.9444444444444444,-0.4169811320754717,0.03183933382316928,0.01673450927182274,-0.02730819245773719,-0.06268656716417909,0.04833333333333334,0.07381041588609971,-0.0677242220866382,-0.03837953091684432,0.0
84,2015-12-31,-0.00500692447001172,0.024854249769868053,-0.07284768211920534,0.041888804265041824,-0.1330275229357798,-0.1330275229357798,-0.13829787234042545,-0.10869565217391307,0.10140845070422544,-0.3118279569892473,-0.2525879917184265,-0.8461538461538461,-0.11003236245954696,0.08687396154759064,0.0653914590747331,0.010695187165775444,-0.049363057324840816,0.15898251192368829,0.09804605722260984,-0.0680628272251308,0.0014781966001478075,0.0181818181818183
85,2016-03-31,0.02269807280513914,0.028143712574850262,0.009022556390977376,-0.027046783625730986,0.5291005291005291,0.5291005291005291,0.6049382716049383,0.5487804878048781,0.30179028132992336,4.265625,-0.5457063711911357,-1.2352941176470589,0.029090909090909056,0.02926403144791445,0.2104384133611692,0.14947089947089953,0.011725293132328396,0.08230452674897104,-0.001588814744200695,-0.01334269662921339,0.14391143911439094,0.0
86,2016-06-30,-0.0023031825795645213,0.0029120559114734768,-0.015648286140089396,0.02404207362885047,-0.2664359861591695,-0.2664359861591695,-0.2692307692307693,-0.25984251968503946,-0.650294695481336,-0.7893175074183976,-0.2256097560975609,-3.5,-0.07067137809187274,0.08847867600254597,0.15419110037944114,0.10586881472957432,-0.004966887417218624,0.07604562737642584,-0.07765754296626359,-0.013523131672598,0.08967741935483864,0.017857142857142568
87,2016-09-30,0.011227701993704152,0.02613240418118456,-0.02763058289174869,0.01247248716067495,0.009433962264151052,0.009433962264151052,0.03157894736842115,0.021276595744680767,0.9943820224719102,0.09859154929577474,0.8661417322834646,-3.0,0.15209125475285168,0.019688109161793532,0.023909145248057317,-0.011446409989594229,-0.014975041597337757,0.02473498233215543,-0.08592132505175988,-0.038239538239538184,-0.0165778567199526,0.0
88,2016-12-31,0.01099927363287323,0.018958687040181,-0.010899182561307952,0.03695652173913033,0.004672897196261738,0.004672897196261738,0.010204081632652963,0.02083333333333326,0.09577464788732404,-0.1282051282051282,0.3670886075949367,-1.075,-0.00990099009900991,-0.0349837507168802,0.04057209573847032,0.01789473684210519,0.0,-0.01954022988505744,-0.04492261230653072,-0.02175543885971498,0.01685731487055997,0.0
89,2017-03-31,-0.004823976188032431,0.009719522354901368,-0.04604486422668242,-0.025856044723969296,0.14883720930232558,0.14883720930232558,0.16161616161616155,0.15306122448979576,0.19023136246786645,1.2647058823529411,-0.07098765432098764,-3.6666666666666665,0.026666666666666616,0.10340729001584804,-0.0207573632538568,-0.048603929679420836,-0.035472972972972916,0.10316529894490034,0.060869565217391175,-0.04141104294478515,-0.05565423327412666,0.017543859649122858
90,2017-06-30,-0.0011344884488448947,0.003025302530253127,-0.013613861386138626,-0.005738880918220946,-0.10526315789473684,-0.10526315789473684,-0.08695652173913038,-0.09734513274336276,-0.5075593952483801,-0.7402597402597403,-0.345514950166113,-2.125,-0.029220779220779262,0.08653500897666078,0.035519908335720274,0.006521739130434856,-0.005253940455341555,0.12646121147715195,0.12444113263785385,-0.012399999999999968,0.005642633228839955,0.0
91,2017-09-30,0.05307176045431072,0.07608993693446675,-0.017147636971978297,0.010101010101010166,0.049773755656108636,0.049773755656108636,0.04761904761904767,0.058823529411764726,0.42105263157894735,8.525,-1.4213197969543148,-3.888888888888889,0.08695652173913038,0.029907468605419707,0.043153526970954426,0.005399568034557323,-0.007042253521126751,0.03490566037735854,0.00994035785288272,-0.06682867557715677,0.016832917705735806,-0.017241379310344862
92,2017-12-31,0.00882439454848516,-0.03707478659701868,0.16212765957446806,0.08285714285714296,1.3534482758620692,1.3534482758620692,1.3818181818181818,1.3796296296296293,0.0,0.0,0.0,-1.0,0.0,0.017808438953954786,0.3354547865287725,0.342642320085929,0.1719858156028371,0.02552415679124876,-0.011154855643044637,0.15190972222222232,0.34150827713059484,0.0
93,2018-03-31,-0.011857323355039416,-0.04789626885419418,0.08787989747345293,-0.05013192612137207,-0.22527472527472525,-0.22527472527472525,-0.6106870229007634,-0.6108949416342413,0.14814814814814814,-2.0,-9.385542168674695,inf,0.17538461538461547,0.723518284993695,0.0816123907863382,0.1279999999999999,0.09833585476550666,0.4702222222222221,0.25082946250829474,0.10097965335342884,0.13162705667276042,0.0
94,2018-06-30,0.005016228976099103,0.02390216787103938,-0.04072702793672167,-0.013888888888888841,-0.4066193853427896,-0.4066193853427896,-0.4019607843137255,-0.4,-0.3709677419354839,-1.2493438320209973,-0.7514367816091954,-1.5964912280701755,-0.08900523560209428,-0.3350100603621731,-0.022030475491096047,0.00780141843971638,-0.03030303030303028,-0.3941958887545345,-0.4217506631299735,-0.045516769336071294,0.01534733441033942,0.0
95,2018-09-30,0.05186925034253287,0.09758414766558099,-0.06631578947368423,-0.005633802816901401,-0.09561752988047813,-0.09561752988047813,-0.08196721311475398,-0.08333333333333326,0.5726495726495726,-0.02105263157894733,-1.2890173410404624,-10.558823529411764,0.9339080459770116,0.07234218126805114,-0.030974281959827214,-0.016889514426460358,-0.05113636363636365,0.10578842315369276,0.04403669724770642,-0.11222660451774824,-0.005568814638027053,-0.01754385964912264
96,2018-12-31,0.04782285076293258,0.10906392976381853,-0.138293874483277,0.09844192634560912,0.2599118942731278,0.2599118942731278,0.3035714285714284,0.2909090909090908,0.5516304347826086,7.666666666666666,-1.46,-1.7938461538461539,-0.3833580980683505,-0.02949852507374628,-0.14645486245641226,-0.1982820329277022,-0.12275449101796394,0.022563176895306958,-0.032073813708260124,-0.17770597738287552,-0.1848,-0.017857142857142905
97,2019-03-31,0.03676078849227493,0.034897981937785705,0.04404709986916711,-0.03159252095422305,-0.21328671328671334,-0.21328671328671334,-0.20547945205479454,-0.2112676056338028,-0.3467600700525394,-0.9553349875930519,12.043478260869565,-1.1434108527131783,0.08915662650602417,0.03805999735694465,-0.11960962324103484,-0.19553571428571426,0.04095563139931735,0.18270079435127973,0.2469359963685882,0.006876227897838928,-0.17517173699705602,-0.018181818181818188
98,2019-06-30,0.6820829051044879,0.841628959276018,0.06349206349206349,0.00665778961384822,-0.008888888888888835,-0.008888888888888835,-0.017241379310344862,0.0,-0.4477211796246648,1.7777777777777777,-27.27666666666667,214.9189189189189,17.67477876106195,0.10706556333545514,0.0015467904098993568,-0.19977802441731407,0.06229508196721323,0.06417910447761188,0.3079723334546778,-0.3678048780487805,-0.04342653182629386,-0.16666666666666674
